MLT_UTZTN_BSSH_SN,FRSTN_NM,CNTR_NM,CONM_NM,TPBIZ_NM,REG_DT,REG_YMD,REG_TM,REG_YR,REG_MM,REG_DAY,BDST_USG_NM,INSTL_DCLR_YMD,PFCMP_YMD,STTS_SCSN_YMD,CONM_ADDR,ROAD_NM,BLDG_NM,NLMBLT_MATRL_DSCTN,NLMBLT_INSTL_AREA,FRRST_CMDTY_NM,FRRST_INSTL_AREA,FLR_NO_NM,TRGTOBJ_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,CORP_YN,USE_YN
MU502022143325,제주소방서,이도센터,알에프(RF),일반음식점,20220506153857,20220506,153857,2022,05,06,,20220310,20220506,,제주특별자치도 제주시 이도이동 ,광양13길,,콘크리트. 방화석고보드. 조적 등,341.0,,0.0,1/2,,양식(옥),철근콘크리트조,,Y
MU502022143343,제주소방서,이도센터,데미다,휴게음식점,20220517130158,20220517,130158,2022,05,17,,20220413,20220517,,제주특별자치도 제주시 이도이동 ,연북로,,방화석고보드.콘크리트.시멘트,637.0,방염필름(문.수납장 등)76.25,76.0,1/4,,양식(옥),철근콘크리트조,,Y
MU502022143317,제주소방서,삼도센터,세컨드하우스 바이 누하스,일반음식점,20220503072402,20220503,072402,2022,05,03,,20220422,20220502,,제주특별자치도 제주시 삼도이동 ,탑동로,,콘크리트.석고보드(12.5t),908.0,방염필름(벽체장식 29.92). 선처리물품(스크린),29.0,1/4,,양식(옥),철근콘크리트조,Y,Y
MU502022143350,제주소방서,삼도센터,메종산후조리원,산후조리원,20220520091821,20220520,091821,2022,05,20,,20220317,20220519,,제주특별자치도 제주시 용담이동 ,서광로,예나빌딩,콘크리트. 방화석고보드. 유리 등,545.0,방염필름(출입문.문틀.벽체장식).커튼.블라인드,112.0,1/4,,양식(옥),철근콘크리트조,,Y
MU502022143352,제주소방서,삼도센터,투아일랜드,일반음식점,20220523133338,20220523,133338,2022,05,23,,20220512,20220523,,제주특별자치도 제주시 용담이동 ,흥운길,,콘크리트. 방화석고보드. 유리,312.0,방염도료(벽체장식(43.14㎡/2016-제주54호).방염필름문.문틀(6.36㎡),49.0,1/2,,양식(옥),철근콘크리트조,,Y
MU502022143358,제주소방서,오라센터,제주바다만찬 씨갤러리,일반음식점,20220721162245,20220721,162245,2022,07,21,,20220412,20220524,20220720,제주특별자치도 제주시 오라이동 ,연삼로,,콘크리트.방화석고보드.유리,2459.0,출입문.벽체장식.간이칸막이(방염필름)/블라인드,203.0,1/4,,양식(옥),철근콘크리트조,Y,Y
MU502022143356,제주소방서,연동센터,잭이레나,일반음식점,20220524144854,20220524,144854,2022,05,24,,20220517,20220524,,제주특별자치도 제주시 연동 ,신광로,,콘크리트. 방화석고보드. 유리 등,521.0,방염필름(문.카운터.장식장),23.0,1/3,,양식(옥),철근콘크리트조,,Y
MU412022932820,부천소방서,서부119안전센터,안스베이커리 롯데백화점 중동점,휴게음식점,20220427123841,20220427,123841,2022,04,27,,20220323,20220427,,경기도 부천시 중동 ,길주로,,석고보드. 방화석고. 유리. 금속. 타일,696.0,필름. mdf,261.0,6/11,,양식(옥),철근콘크리트조,,Y
MU412022932876,부천소방서,여월119안전센터,청춘,일반음식점,20220429114753,20220429,114753,2022,04,29,,20220203,20220429,,경기도 부천시 여월동 ,길주로,,유리.금속.석고.타일.방화석고.천장석고.콘크리트,613.0,필름. mdf,122.0,2/4,,양식(옥),철근콘크리트조,,Y
MU412022933138,부천소방서,여월119안전센터,종가집,일반음식점,20220516152706,20220516,152706,2022,05,16,,20220506,20220516,,경기도 부천시 여월동 ,여월로,,콘크리트. 타일. 유리. 석고보드,373.0,필름,33.0,2/6,,양식(옥),철근콘크리트조,,Y
MU412022933318,안양소방서,부림119안전센터,KMGM 범계점,일반음식점,20220524133417,20220524,133417,2022,05,24,,20220422,20220524,,경기도 안양시 동안구 호계동 ,평촌대로217번길,백두프라자,콘크리트.석고보드.방화석고.유리.타일,414.0,,,-2/7,,양식(옥),철근콘크리트조,,Y
MU412022933365,안양소방서,부림119안전센터,덕우왕맥주,일반음식점,20220526093525,20220526,093525,2022,05,26,,20220427,20220526,,경기도 안양시 동안구 호계동 ,평촌대로223번길,,조적.유리.콘크리트,424.0,,,-2/5,,양식(옥),철근콘크리트조,,Y
MU412022932750,안양소방서,부림119안전센터,주식회사 청보생활건강,일반음식점,20220423114127,20220423,114127,2022,04,23,,20220126,20220423,,경기도 안양시 동안구 평촌동 ,흥안대로,,조적.유리.석고.콘크리트,639.0,합판,154.0,지하1층/지상6층,,양식(옥),철근콘크리트조,Y,Y
MU412022933263,안양소방서,부림119안전센터,백년부 양고치,일반음식점,20220520171643,20220520,171643,2022,05,20,,20220401,20220520,,경기도 안양시 동안구 비산동 ,비산로,,석고.조적.유리.방화석고.타일,389.0,,,-1/3,,양식(옥),철근콘크리트조,,Y
MU412022933279,안양소방서,부림119안전센터,춘범계점,일반음식점,20220520180003,20220520,180003,2022,05,20,,20220413,20220520,,경기도 안양시 동안구 호계동 ,평촌대로223번길,,콘크리트.방화석고.타일,399.0,,,-2/5,,양식(옥),철근콘크리트조,,N
MU412022933205,안양소방서,부림119안전센터,물라피씨방,인터넷컴퓨터게임시설제공업(PC방),20220518140923,20220518,140923,2022,05,18,,20220317,20220518,,경기도 안양시 동안구 호계동 ,엘에스로,,콘크리트.석고.방화석고.타일,436.0,,,-1/7,,양식(옥),철근콘크리트조,,Y
MU412022933211,안양소방서,부림119안전센터,물라PC방,인터넷컴퓨터게임시설제공업(PC방),20220518160109,20220518,160109,2022,05,18,,20220322,20220518,,경기도 안양시 동안구 관양동 ,관평로182번길,삼일프라자빌딩,콘크리트.유리.방화석고,177.0,,,-2/5,,양식(옥),철근콘크리트조,,Y
MU412022933228,안양소방서,부림119안전센터,놀이터피씨,인터넷컴퓨터게임시설제공업(PC방),20220519090250,20220519,090250,2022,05,19,,20220317,20220519,,경기도 안양시 동안구 관양동 ,인덕원로24번길,,석고.콘크리트,256.0,,,-1/4,,양식(옥),철근콘크리트조,,Y
MU502022143368,동부소방서,구좌센터,델문도커피김녕,휴게음식점,20220527134317,20220527,134317,2022,05,27,,20220408,20220527,,제주특별자치도 제주시 구좌읍 김녕리,해맞이해안로,,콘크리트. 조적. 타일. 유리. 방화석고보드. 석고보드(9.5mm),407.0,천장장식.계단하부창고벽체장식.화장실문.화장실문틀,22.0,2/0,,양식(옥),철골조,Y,Y
MU502022143314,동부소방서,구좌센터,이아(Oia),휴게음식점,20220429183700,20220429,183700,2022,04,29,,20220323,20220429,,제주특별자치도 제주시 구좌읍 하도리,하도7길,,콘크리트. 유리,562.0,천장장식.벽체장식.수납장식.목재문,80.0,지상2,,양식(옥),철근콘크리트조,,Y
MU502022143334,동부소방서,구좌센터,우도랑,휴게음식점,20220512114907,20220512,114907,2022,05,12,,20220207,20220512,,제주특별자치도 제주시 우도면 연평리,우도해안길,,콘크리트.타일.유리.방화석고보드.조적,950.0,벽체.기둥장식.천장장식.수납.테이블.문.바테이블.의자.계단난간,115.0,지상12층,,양식(옥),철근콘크리트조,,Y
MU502022143333,동부소방서,조천센터,숙성도함덕점,일반음식점,20220511170535,20220511,170535,2022,05,11,,20220427,20220511,,제주특별자치도 제주시 조천읍 함덕리,함덕로,,콘크리트.방화석고보드.석고보드(12.5mm.9.5mm).유리.타일.철재,623.0,붙박이의자.벽체.선반.문.문틀.파티션,57.0,지하1지상5,,양식(옥),철근콘크리트조,,Y
MU502022143365,서귀포소방서,중문센터,우지커피 제주중문점,휴게음식점,20220526163548,20220526,163548,2022,05,26,근린생활시설,20211230,20220526,,제주특별자치도 서귀포시 중문동 ,천제연로,,콘크리트.타일.유리. 방화석고보드,275.0,문. 문틀장식(방염필름). 벽체. 의자장식. 파티션(방염도료),46.0,1/2,,양식(옥),철근콘크리트조,,Y
MU502022143351,서귀포소방서,중문센터,서울앵무새 IN 야크마을,제과점,20220523131120,20220523,131120,2022,05,23,,20220429,20220523,,제주특별자치도 서귀포시 색달동 ,색달중앙로,,콘크리트. 알루미늄SMC. 방화석고보드. 일반석고보드9.5T. 타일. 유리,2142.0,문. 문틀장식 - 방염필름,1.0,지하 1/지상 2,,양식(옥),철근콘크리트조,Y,Y
MU502022143316,동부소방서,성산센터,오션라운지,일반음식점,20221018205333,20221018,205333,2022,10,18,,20220408,20220502,20221012,제주특별자치도 서귀포시 성산읍 성산리,일출로,,콘크리트.유리.타일,248.0,목재(화장실문),1.0,0/4,,양식(옥),철근콘크리트조,,Y
MU502022143320,동부소방서,표선센터,밭디,휴게음식점,20220503144140,20220503,144140,2022,05,03,,20220418,20220503,,제주특별자치도 서귀포시 표선면 성읍리,번영로,,콘크리트.유리.타일.방화석고,801.0,목재.합판(바테이블.수납.장식.선반장식.주방출입문.천장장식.출입문),50.0,2,,양식(옥),철골조,,Y
MU502022143342,동부소방서,표선센터,노바운더리카페,휴게음식점,20220516181919,20220516,181919,2022,05,16,,20220502,20220516,,제주특별자치도 서귀포시 표선면 성읍리,번영로,,콘크리트.방화석고보드.유리.타일,855.0,목재(필름.벽체장식),26.0,지하1/지상2,,양식(옥),철근콘크리트조,Y,Y
MU502022143318,서부소방서,한림센터,글라고찌,일반음식점,20220503081900,20220503,081900,2022,05,03,,20220422,20220503,,제주특별자치도 제주시 한림읍 한수리,한수7길,,콘크리트. 유리,224.0,문(방염필름),3.0,지상 2,,양식(옥),철근콘크리트조,,Y
MU412022932884,성남소방서,신흥119안전센터,국민 게임장,게임제공업,20220429165921,20220429,165921,2022,04,29,근린생활시설,20220426,20220429,,경기도 성남시 수정구 신흥동 ,시민로,,유리.석고보드.콘크리트.방화석고보드.철판,368.0,,,1/4,신흥동4221-1(국중덕건물) - 가동동,양식(옥),철근콘크리트조,,Y
MU412022933291,안양소방서,부림119안전센터,범맥주 안양범계점,일반음식점,20220523092046,20220523,092046,2022,05,23,,20220420,20220523,,경기도 안양시 동안구 호계동 ,평촌대로223번길,,방화석고.타일,496.0,,,-2/5,,양식(옥),철근콘크리트조,,Y
MU412022933294,안양소방서,부림119안전센터,지큐브3,가상체험체육시설(스크린골프연습장),20220523105155,20220523,105155,2022,05,23,,20220322,20220523,,경기도 안양시 동안구 관양동 ,흥안대로,,방화석고.석고,523.0,,,-2/15,,양식(옥),철근콘크리트조,,Y
MU412022933350,안양소방서,부림119안전센터,포커페이스,일반음식점,20220525113759,20220525,113759,2022,05,25,,20220503,20220525,,경기도 안양시 동안구 관양동 ,인덕원로30번길,2층,조적.석고.콘크리트,283.0,,,-1/4,,양식(옥),철근콘크리트조,,Y
MU412022933329,안양소방서,안양119안전센터,아이센스리그PC 안양역점,복합유통게임제공업,20220524155714,20220524,155714,2022,05,24,,20220418,20220524,,경기도 안양시 만안구 안양동 ,안양로304번길,,석고.유리.타일.콘크리트.방화석고,685.0,,,-1/5,,양식(옥),철근콘크리트조,,Y
MU412022933376,안양소방서,안양119안전센터,동양,가상체험체육시설(스크린골프연습장),20220526145813,20220526,145813,2022,05,26,,20220323,20220526,,경기도 안양시 만안구 안양동 ,만안로,,콘크리트.타일.유리.석고.철,1245.0,,,-4/15,,양식(옥),철근콘크리트조,,Y
MU412022933195,안양소방서,안양119안전센터,깨비노래연습장,노래연습장업,20220518103200,20220518,103200,2022,05,18,,20220204,20220518,,경기도 안양시 동안구 관양동 ,인덕원로30번길,,방화석고.타일.석고,331.0,,,지하1층/지상4층,,양식(옥),철근콘크리트조,,Y
MU412022933196,안양소방서,안양119안전센터,물라PC방 중앙점,인터넷컴퓨터게임시설제공업(PC방),20220518105200,20220518,105200,2022,05,18,,20220217,20220518,,경기도 안양시 만안구 안양동 ,장내로,,조적. 방화석고. 콘크리트,268.0,,,-1/5,,양식(옥),철근콘크리트조,,Y
MU412022933238,안양소방서,안양119안전센터,스타,일반음식점,20220519131409,20220519,131409,2022,05,19,,20220328,20220519,,경기도 안양시 만안구 박달동 ,양화로136번길,,콘크리트.타일.방화석고,223.0,,,-1/3,,양식(옥),철근콘크리트조,,Y
MU412022933353,안양소방서,안양119안전센터,KMGM(안양1번가점),일반음식점,20220525132751,20220525,132751,2022,05,25,,20220509,20220525,,경기도 안양시 만안구 안양동 ,장내로,,콘크리트.석고.타일.방화석고,460.0,,,-1/4,,양식(옥),철근콘크리트조,,Y
MU412022933355,안양소방서,안양119안전센터,클로버,휴게음식점,20220525144948,20220525,144948,2022,05,25,,20220427,20220525,,경기도 안양시 만안구 안양동 ,장내로139번길,,콘크리트.방화석고.타일,547.0,,,-1/4,,양식(옥),철근콘크리트조,,Y
MU412022933230,안양소방서,석수119안전센터,식스브레드,일반음식점,20220519100753,20220519,100753,2022,05,19,,20220225,20220519,,경기도 안양시 만안구 석수동 ,예술공원로,안양블루몬테,조적. 유리,961.0,,,-1/3,,양식(옥),철근콘크리트조,,Y
MU412022932755,,,러스틱 하우스,일반음식점,20220425094402,20220425,094402,2022,04,25,근린생활시설,20220406,20220411,,경기도 광주시 쌍령동 ,청석로,,석고. 콘크리트. 타일. 유리,385.0,방염필름,15.0,0/4,,기타 식,철근콘크리트조,,Y
MU412022933057,,,설빙 광주경안점,휴게음식점,20220510170504,20220510,170504,2022,05,10,근린생활시설,20220415,20220429,,경기도 광주시 경안동 ,중앙로,,콘크리트. 석고. 방화석고. 유리. 타일,343.0,방염도료16.11. 방염필름43.54,59.0,0/5,,기타 식,철근콘크리트조,,Y
MU412022933282,,,cafe oro 48st roasting,휴게음식점,20220520194115,20220520,194115,2022,05,20,근린생활시설,20220214,20220216,,경기도 광주시 쌍령동 ,청석로,,철재. 유리. 철콘. 타일,469.0,,,0/2,,기타 식,철근콘크리트조,,Y
MU412022933284,,,탑 게임랜드,게임제공업,20220520203558,20220520,203558,2022,05,20,근린생활시설,20220117,20220214,,경기도 광주시 경안동 ,경안로,경안빌딩,철판.유리.방화석고보드.석고보드.콘크리트,392.0,방염필름,56.0,1/7,,기타 식,철근콘크리트조,,Y
MU412022933311,,,소담시골밥상,일반음식점,20220523175915,20220523,175915,2022,05,23,근린생활시설,20220520,20220523,,경기도 광주시 송정동 ,중앙로,,콘크리트. 조적시멘트,457.0,,,1/4,,기타 식,철근콘크리트조,,Y
MU412022933313,,,신선게임랜드,게임제공업,20220523195802,20220523,195802,2022,05,23,근린생활시설,20220516,20220523,,경기도 광주시 경안동 ,광주대로,,철판. 콘크리트. 유리. 방화석고보드,615.0,,,1/4,,기타 식,철근콘크리트조,,Y
MU412022932749,,,이포 스크린골프,가상체험체육시설(스크린골프연습장),20220423101544,20220423,101544,2022,04,23,근린생활시설,20220124,20220223,,경기도 여주시 흥천면 계신리,동이점길,,방화석고. 알루미늄. 타일. 유리. 석고,1053.0,방염필름,139.0,지상2층,,양식(옥),철골조,,Y
MU412022933264,,,라이온PC방 food&cafe,인터넷컴퓨터게임시설제공업(PC방),20220520143703,20220520,143703,2022,05,20,,20220517,20220520,,경기도 수원시 장안구 파장동 ,파장로,,석고.유리.타일,471.0,도료.필름,134.0,1/4,,양식(옥),철근콘크리트조,,Y
